x-axis,F1
second,Volt
-6.05000E-06,+204.90063063E-03
-6.02500E-06,+202.56681239E-03
-6.00000E-06,+203.23454926E-03
-5.97500E-06,+202.56681239E-03
-5.95000E-06,+204.30427205E-03
-5.92500E-06,+205.61686807E-03
-5.90000E-06,+202.56681239E-03
-5.87500E-06,+204.72847885E-03
-5.85000E-06,+205.59846172E-03
-5.82500E-06,+206.93935312E-03
-5.80000E-06,+207.27872652E-03
-5.77500E-06,+205.72828294E-03
-5.75000E-06,+204.14151945E-03
-5.72500E-06,+206.75075030E-03
-5.70000E-06,+204.93023208E-03
-5.67500E-06,+205.65388175E-03
-5.65000E-06,+206.98756483E-03
-5.62500E-06,+204.21982539E-03
-5.60000E-06,+207.27872652E-03
-5.57500E-06,+206.81431909E-03
-5.55000E-06,+208.13716976E-03
-5.52500E-06,+208.24684672E-03
-5.50000E-06,+209.20541422E-03
-5.47500E-06,+208.75055947E-03
-5.45000E-06,+208.55546904E-03
-5.42500E-06,+208.07729654E-03
-5.40000E-06,+207.27872652E-03
-5.37500E-06,+209.08081730E-03
-5.35000E-06,+207.69702580E-03
-5.32500E-06,+208.68699068E-03
-5.30000E-06,+211.82047582E-03
-5.27500E-06,+210.75320346E-03
-5.25000E-06,+209.43799294E-03
-5.22500E-06,+209.68789694E-03
-5.20000E-06,+209.93780095E-03
-5.17500E-06,+208.62342189E-03
-5.15000E-06,+210.39425826E-03
-5.12500E-06,+208.85343358E-03
-5.10000E-06,+209.89445025E-03
-5.07500E-06,+210.41593360E-03
-5.05000E-06,+210.41593360E-03
-5.02500E-06,+209.83104845E-03
-5.00000E-06,+208.85343358E-03
-4.97500E-06,+207.48885880E-03
-4.95000E-06,+208.19912251E-03
-4.92500E-06,+207.99257155E-03
-4.90000E-06,+208.85343358E-03
-4.87500E-06,+209.70440365E-03
-4.85000E-06,+210.20616403E-03
-4.82500E-06,+208.99886091E-03
-4.80000E-06,+210.41593360E-03
-4.77500E-06,+210.69512909E-03
-4.75000E-06,+206.60615208E-03
-4.72500E-06,+208.01199745E-03
-4.70000E-06,+211.82177897E-03
-4.67500E-06,+208.85343358E-03
-4.65000E-06,+208.85343358E-03
-4.62500E-06,+207.27872652E-03
-4.60000E-06,+208.11729034E-03
-4.57500E-06,+208.36914672E-03
-4.55000E-06,+210.18530491E-03
-4.52500E-06,+208.81458179E-03
-4.50000E-06,+208.85343358E-03
-4.47500E-06,+208.32094849E-03
-4.45000E-06,+207.27872652E-03
-4.42500E-06,+207.27872652E-03
-4.40000E-06,+208.55743431E-03
-4.37500E-06,+204.27360594E-03
-4.35000E-06,+210.41593360E-03
-4.32500E-06,+206.16358933E-03
-4.30000E-06,+206.56730029E-03
-4.27500E-06,+206.31544391E-03
-4.25000E-06,+207.27872652E-03
-4.22500E-06,+207.27872652E-03
-4.20000E-06,+208.99646087E-03
-4.17500E-06,+206.88272546E-03
-4.15000E-06,+206.35187692E-03
-4.12500E-06,+208.17844035E-03
-4.10000E-06,+206.43573295E-03
-4.07500E-06,+208.85343358E-03
-4.05000E-06,+207.43925370E-03
-4.02500E-06,+207.61115880E-03
-4.00000E-06,+208.44277446E-03
-3.97500E-06,+208.11487156E-03
-3.95000E-06,+208.85343358E-03
-3.92500E-06,+207.27872652E-03
-3.90000E-06,+210.38205122E-03
-3.87500E-06,+211.72177717E-03
-3.85000E-06,+207.79944639E-03
-3.82500E-06,+209.64934633E-03
-3.80000E-06,+209.39944232E-03
-3.77500E-06,+208.85343358E-03
-3.75000E-06,+207.27872652E-03
-3.72500E-06,+210.41593360E-03
-3.70000E-06,+209.30704084E-03
-3.67500E-06,+210.57812194E-03
-3.65000E-06,+210.76771267E-03
-3.62500E-06,+210.41593360E-03
-3.60000E-06,+211.77123343E-03
-3.57500E-06,+208.85343358E-03
-3.55000E-06,+211.20309816E-03
-3.52500E-06,+208.56460044E-03
-3.50000E-06,+209.52559434E-03
-3.47500E-06,+209.27569034E-03
-3.45000E-06,+210.24358084E-03
-3.42500E-06,+207.27872652E-03
-3.40000E-06,+209.18088882E-03
-3.37500E-06,+207.68969385E-03
-3.35000E-06,+208.75494411E-03
-3.32500E-06,+208.36430914E-03
-3.30000E-06,+209.94323677E-03
-3.27500E-06,+207.27872652E-03
-3.25000E-06,+207.27872652E-03
-3.22500E-06,+208.31131083E-03
-3.20000E-06,+208.04888398E-03
-3.17500E-06,+207.83141975E-03
-3.15000E-06,+208.85343358E-03
-3.12500E-06,+207.22974605E-03
-3.10000E-06,+207.48160243E-03
-3.07500E-06,+209.50999409E-03
-3.05000E-06,+209.71482237E-03
-3.02500E-06,+208.85343358E-03
-3.00000E-06,+207.27872652E-03
-2.97500E-06,+210.19170755E-03
-2.95000E-06,+207.41803364E-03
-2.92500E-06,+207.66989002E-03
-2.90000E-06,+207.92174639E-03
-2.87500E-06,+205.70401947E-03
-2.85000E-06,+209.27809038E-03
-2.82500E-06,+207.45484458E-03
-2.80000E-06,+205.77975779E-03
-2.77500E-06,+207.60632122E-03
-2.75000E-06,+208.85343358E-03
-2.72500E-06,+208.11003398E-03
-2.70000E-06,+207.27872652E-03
-2.67500E-06,+208.85343358E-03
-2.65000E-06,+205.71618900E-03
-2.62500E-06,+207.27872652E-03
-2.60000E-06,+208.30649201E-03
-2.57500E-06,+208.85343358E-03
-2.55000E-06,+208.85343358E-03
-2.52500E-06,+210.41593360E-03
-2.50000E-06,+207.43252586E-03
-2.47500E-06,+208.65297646E-03
-2.45000E-06,+207.73104002E-03
-2.42500E-06,+208.14926371E-03
-2.40000E-06,+210.08599922E-03
-2.37500E-06,+207.27872652E-03
-2.35000E-06,+209.19744651E-03
-2.32500E-06,+210.28010643E-03
-2.30000E-06,+208.85343358E-03
-2.27500E-06,+211.05653468E-03
-2.25000E-06,+210.41593360E-03
-2.22500E-06,+211.99064066E-03
-2.20000E-06,+211.63495098E-03
-2.17500E-06,+211.99064066E-03
-2.15000E-06,+207.92655760E-03
-2.12500E-06,+209.84337443E-03
-2.10000E-06,+210.50478542E-03
-2.07500E-06,+210.41593360E-03
-2.05000E-06,+211.74853502E-03
-2.02500E-06,+210.40625845E-03
-2.00000E-06,+213.30374059E-03
-1.97500E-06,+209.90645044E-03
-1.95000E-06,+211.99064066E-03
-1.92500E-06,+211.43310985E-03
-1.90000E-06,+210.72160803E-03
-1.87500E-06,+210.46975165E-03
-1.85000E-06,+210.41593360E-03
-1.82500E-06,+212.21915115E-03
-1.80000E-06,+211.64955805E-03
-1.77500E-06,+211.99064066E-03
-1.75000E-06,+210.04955274E-03
-1.72500E-06,+211.99064066E-03
-1.70000E-06,+211.99064066E-03
-1.67500E-06,+210.41593360E-03
-1.65000E-06,+211.69229818E-03
-1.62500E-06,+212.19601094E-03
-1.60000E-06,+210.84874561E-03
-1.57500E-06,+209.21394209E-03
-1.55000E-06,+211.99064066E-03
-1.52500E-06,+212.31339778E-03
-1.50000E-06,+213.56534771E-03
-1.47500E-06,+212.81711053E-03
-1.45000E-06,+211.99064066E-03
-1.42500E-06,+216.21540148E-03
-1.40000E-06,+212.00524773E-03
-1.37500E-06,+210.41593360E-03
-1.35000E-06,+210.92697831E-03
-1.32500E-06,+210.41593360E-03
-1.30000E-06,+212.55059025E-03
-1.27500E-06,+215.12784774E-03
-1.25000E-06,+208.90923447E-03
-1.22500E-06,+214.93374463E-03
-1.20000E-06,+213.56534771E-03
-1.17500E-06,+211.99064066E-03
-1.15000E-06,+212.61415904E-03
-1.12500E-06,+213.93412862E-03
-1.10000E-06,+215.00897083E-03
-1.07500E-06,+214.86476989E-03
-1.05000E-06,+212.75547888E-03
-1.02500E-06,+216.06679129E-03
-1.00000E-06,+214.24710863E-03
-975.00E-09,+215.12784774E-03
-950.00E-09,+213.38197329E-03
-925.00E-09,+213.56534771E-03
-900.00E-09,+216.06436137E-03
-875.00E-09,+215.12784774E-03
-850.00E-09,+217.52660588E-03
-825.00E-09,+217.77846226E-03
-800.00E-09,+215.37479095E-03
-775.00E-09,+215.12784774E-03
-750.00E-09,+215.12784774E-03
-725.00E-09,+215.63647365E-03
-700.00E-09,+218.27726184E-03
-675.00E-09,+218.27726184E-03
-650.00E-09,+215.74887174E-03
-625.00E-09,+216.70255479E-03
-600.00E-09,+219.45485805E-03
-575.00E-09,+217.83220472E-03
-550.00E-09,+218.09097937E-03
-525.00E-09,+217.65132467E-03
-500.00E-09,+218.64844279E-03
-475.00E-09,+215.49357351E-03
-450.00E-09,+219.71113481E-03
-425.00E-09,+217.89577351E-03
-400.00E-09,+218.27726184E-03
-375.00E-09,+218.96142280E-03
-350.00E-09,+219.83976187E-03
-325.00E-09,+218.09146863E-03
-300.00E-09,+216.83416901E-03
-275.00E-09,+222.34359435E-03
-250.00E-09,+217.27233071E-03
-225.00E-09,+220.52481053E-03
-200.00E-09,+221.97841760E-03
-175.00E-09,+218.77405281E-03
-150.00E-09,+266.88451079E-03
-125.00E-09,+202.11262856E-03
-100.00E-09,+197.74708579E-03
-75.00E-09,+170.93058504E-03
-50.00E-09,+153.85354104E-03
-25.00E-09,-3.41160020E-03
+0.0E+00,-258.02889760E-03
+25.00E-09,-258.02889760E-03
+50.00E-09,-111.91363238E-03
+75.00E-09,+71.67662460E-03
+100.00E-09,+124.37922155E-03
+125.00E-09,+103.02491531E-03
+150.00E-09,+82.72202571E-03
+175.00E-09,+75.24331785E-03
+200.00E-09,+74.61434430E-03
+225.00E-09,+75.36954487E-03
+250.00E-09,+76.94425193E-03
+275.00E-09,+80.08145900E-03
+300.00E-09,+79.89470601E-03
+325.00E-09,+86.24079143E-03
+350.00E-09,+82.90561107E-03
+375.00E-09,+84.79337314E-03
+400.00E-09,+85.54886668E-03
+425.00E-09,+85.29701030E-03
+450.00E-09,+84.79337314E-03
+475.00E-09,+84.79344872E-03
+500.00E-09,+82.96868708E-03
+525.00E-09,+83.72245442E-03
+550.00E-09,+82.40595307E-03
+575.00E-09,+82.65585707E-03
+600.00E-09,+82.90576107E-03
+625.00E-09,+81.65616606E-03
+650.00E-09,+80.08145900E-03
+675.00E-09,+80.08145900E-03
+700.00E-09,+78.51895898E-03
+725.00E-09,+77.88818423E-03
+750.00E-09,+78.89494000E-03
+775.00E-09,+78.39189699E-03
+800.00E-09,+78.51895898E-03
+825.00E-09,+79.33107726E-03
+850.00E-09,+76.31574479E-03
+875.00E-09,+75.36954487E-03
+900.00E-09,+75.36954487E-03
+925.00E-09,+76.94425193E-03
+950.00E-09,+76.94425193E-03
+975.00E-09,+76.94425193E-03
+1.00000E-06,+75.93448322E-03
+1.02500E-06,+72.99025013E-03
+1.05000E-06,+75.36954487E-03
+1.07500E-06,+73.55284527E-03
+1.10000E-06,+75.36487663E-03
+1.12500E-06,+75.12196591E-03
+1.15000E-06,+74.30452782E-03
+1.17500E-06,+74.55443182E-03
+1.20000E-06,+73.80704485E-03
+1.22500E-06,+73.80704485E-03
+1.25000E-06,+75.30414382E-03
+1.27500E-06,+75.18504192E-03
+1.30000E-06,+72.67013855E-03
+1.32500E-06,+73.99557677E-03
+1.35000E-06,+74.74125981E-03
+1.37500E-06,+71.03896790E-03
+1.40000E-06,+73.67756406E-03
+1.42500E-06,+73.56229366E-03
+1.45000E-06,+72.60656976E-03
+1.47500E-06,+72.23233779E-03
+1.50000E-06,+72.05115540E-03
+1.52500E-06,+72.23233779E-03
+1.55000E-06,+72.42538737E-03
+1.57500E-06,+73.74823805E-03
