Tiempo,Volt
1.78e-05,0.8967230154840623
1.79e-05,0.8964359269559694
1.79e-05,0.8961316877239869
1.79e-05,0.8958102597261683
1.79e-05,0.8954716045325982
1.8e-05,0.8951156835709363
1.8e-05,0.8947424583678333
1.8e-05,0.8943518908053777
1.8e-05,0.8939439433916863
1.81e-05,0.8935185795446906
1.81e-05,0.8930757638881291
1.81e-05,0.8926154625587036
1.81e-05,0.8921376435233154
1.82e-05,0.891642276905259
1.82e-05,0.8911293353182121
1.82e-05,0.890598794206825
1.82e-05,0.8900506321926884
1.83e-05,0.889484831424427
1.83e-05,0.888901377930646
1.83e-05,0.888300261974439
1.83e-05,0.8876814784081527
1.84e-05,0.8870450270270872
1.84e-05,0.8863909129208125
1.84e-05,0.8857191468207736
1.84e-05,0.8850297454428576
1.85e-05,0.884322731823605
1.85e-05,0.883598135648756
1.85e-05,0.8828559935728331
1.85e-05,0.8820963495284857
1.86e-05,0.8813192550243351
1.86e-05,0.8805247694300921
1.86e-05,0.8797129602477459
1.86e-05,0.8788839033676537
1.87e-05,0.8780376833084006
1.87e-05,0.8771743934393432
1.87e-05,0.8762941361847847
1.87e-05,0.8753970232087883
1.88e-05,0.8744831755796777
1.88e-05,0.8735527239133373
1.88e-05,0.8726058084944691
1.88e-05,0.8716425793750358
1.89e-05,0.8706631964491762
1.89e-05,0.8696678295039432
1.89e-05,0.868656658245288
1.89e-05,0.8676298722987776
1.9e-05,0.86658767118461
1.9e-05,0.8655302642665612
1.9e-05,0.8644578706745761
1.9e-05,0.8633707192007902
1.91e-05,0.8622690481688494
1.91e-05,0.8611531052764705
1.91e-05,0.8600231474112668
1.91e-05,0.8588794404399442
1.92e-05,0.8577222589710514
1.92e-05,0.8565518860915466
1.92e-05,0.8553686130775319
1.92e-05,0.854172739079573
1.93e-05,0.8529645707831137
1.93e-05,0.8517444220445655
1.93e-05,0.8505126135037311
1.93e-05,0.8492694721733011
1.94e-05,0.8480153310062287
1.94e-05,0.8467505284418702
1.94e-05,0.8454754079318418
1.94e-05,0.8441903174466163
1.95e-05,0.8428956089639466
1.95e-05,0.8415916379402689
1.95e-05,0.8402787627662986
1.95e-05,0.838957344208088
1.96e-05,0.8376277448348733
1.96e-05,0.8362903284350839
1.96e-05,0.8349454594219442
1.96e-05,0.8335935022301323
1.97e-05,0.8322348207050061
1.97e-05,0.830869777485947
1.97e-05,0.8294987333853928
1.97e-05,0.8281220467651769
1.98e-05,0.8267400729117957
1.98e-05,0.8253531634122652
1.98e-05,0.8239616655322252
1.98e-05,0.8225659215979785
1.99e-05,0.8211662683841428
1.99e-05,0.8197630365086055
