x-axis,1,2,F1
second,Volt,Volt,Volt
+10.21600E-06,-7.92320986098E+00,+621.65481943E-03,+8.54507808133E+00
+10.24100E-06,-7.92453010824E+00,+620.74406365E-03,+8.54550214633E+00
+10.26600E-06,-7.92490632030E+00,+622.25188929E-03,+8.54737870802E+00
+10.29100E-06,-7.92754364895E+00,+621.46671340E-03,+8.54922160003E+00
+10.31600E-06,-7.92792091629E+00,+622.09514055E-03,+8.55023203614E+00
+10.34100E-06,-7.92704132935E+00,+622.59727170E-03,+8.54985743678E+00
+10.36600E-06,-7.93062201481E+00,+624.38761443E-03,+8.55523286427E+00
+10.39100E-06,-7.92930282284E+00,+622.53455713E-03,+8.55205889665E+00
+10.41600E-06,-7.92942855349E+00,+624.63877423E-03,+8.55427769468E+00
+10.44100E-06,-7.92980514243E+00,+624.60741695E-03,+8.55462607995E+00
+10.46600E-06,-7.93005630223E+00,+625.11007575E-03,+8.55539566376E+00
+10.49100E-06,-7.93024542586E+00,+626.17776872E-03,+8.55664619628E+00
+10.51600E-06,-7.93106161983E+00,+626.42926772E-03,+8.55770855080E+00
+10.54100E-06,-7.93131345804E+00,+626.96294460E-03,+8.55849405361E+00
+10.56600E-06,-7.93263400681E+00,+627.74812049E-03,+8.56060975898E+00
+10.59100E-06,-7.93238149021E+00,+628.40805568E-03,+8.56101123572E+00
+10.61600E-06,-7.93156326103E+00,+627.74812049E-03,+8.55952774126E+00
+10.64100E-06,-7.93344952238E+00,+628.15689588E-03,+8.56182791794E+00
+10.66600E-06,-7.93520628417E+00,+629.03527677E-03,+8.56446549338E+00
+10.69100E-06,-7.93577267515E+00,+629.31847226E-03,+8.56531963753E+00
+10.71600E-06,-7.93577267515E+00,+629.31847226E-03,+8.56531963753E+00
+10.74100E-06,-7.93992246520E+00,+628.62684059E-03,+8.56876050514E+00
+10.76600E-06,-7.94117758579E+00,+629.75672048E-03,+8.57115799470E+00
+10.79100E-06,-7.93822397067E+00,+629.66317627E-03,+8.56810165708E+00
+10.81600E-06,-7.93891337869E+00,+630.41854012E-03,+8.56954899628E+00
+10.84100E-06,-7.94205408223E+00,+630.29296022E-03,+8.57256366721E+00
+10.86600E-06,-7.94061119481E+00,+630.10364815E-03,+8.57093962871E+00
+10.89100E-06,-7.94193038678E+00,+630.22734359E-03,+8.57237530170E+00
+10.91600E-06,-7.94242893748E+00,+631.67399992E-03,+8.57431661052E+00
+10.94100E-06,-7.94174638886E+00,+631.67399992E-03,+8.57364632830E+00
+10.96600E-06,-7.94205408223E+00,+631.67399992E-03,+8.57393780172E+00
+10.99100E-06,-7.94588110329E+00,+633.02334312E-03,+8.57913024035E+00
+11.01600E-06,-7.94519478577E+00,+632.45917580E-03,+8.57786846584E+00
+11.04100E-06,-7.94664453260E+00,+633.21420045E-03,+8.58008569002E+00
+11.06600E-06,-7.94519478577E+00,+633.24435169E-03,+8.57864971585E+00
+11.09100E-06,-7.94676513755E+00,+633.24435169E-03,+8.58023662994E+00
+11.11600E-06,-7.94752170745E+00,+633.62263664E-03,+8.58136581052E+00
+11.14100E-06,-7.94940043099E+00,+633.74976179E-03,+8.58336162999E+00
+11.16600E-06,-7.95147619286E+00,+633.90240242E-03,+8.58560330456E+00
+11.19100E-06,-7.95147619286E+00,+634.81315821E-03,+8.58650950657E+00
+11.21600E-06,-7.94858355861E+00,+634.81470346E-03,+8.58361231564E+00
+11.24100E-06,-7.95197542196E+00,+634.27914212E-03,+8.58647489352E+00
+11.26600E-06,-7.95147619286E+00,+634.43950901E-03,+8.58613772562E+00
+11.29100E-06,-7.95304654463E+00,+635.31547781E-03,+8.58857181460E+00
+11.31600E-06,-7.95368183118E+00,+635.13234673E-03,+8.58902664766E+00
+11.34100E-06,-7.95317951158E+00,+636.38505523E-03,+8.58979276032E+00
+11.36600E-06,-7.95443222008E+00,+637.17023112E-03,+8.59182045530E+00
+11.39100E-06,-7.95461689640E+00,+637.38814918E-03,+8.59222103671E+00
+11.41600E-06,-7.95618724817E+00,+637.95540700E-03,+8.59437237234E+00
+11.44100E-06,-7.95618724817E+00,+638.27150503E-03,+8.59468688988E+00
+11.46600E-06,-7.95699552744E+00,+638.74058289E-03,+8.59595193631E+00
+11.49100E-06,-7.95775759994E+00,+639.52575877E-03,+8.59749737239E+00
+11.51600E-06,-7.95932795171E+00,+638.80122456E-03,+8.59834084644E+00
+11.54100E-06,-7.95775759994E+00,+639.52575877E-03,+8.59749737239E+00
+11.56600E-06,-7.95838120289E+00,+639.21395730E-03,+8.59780761485E+00
+11.59100E-06,-7.96071912976E+00,+640.31093466E-03,+8.60124975865E+00
+11.61600E-06,-7.96134273271E+00,+640.53314927E-03,+8.60209134713E+00
+11.64100E-06,-7.96246865526E+00,+640.31093466E-03,+8.60299053653E+00
+11.66600E-06,-7.96235287451E+00,+640.31093466E-03,+8.60287533468E+00
+11.69100E-06,-7.96403900703E+00,+641.72676134E-03,+8.60598619818E+00
+11.71600E-06,-7.96403900703E+00,+641.88128643E-03,+8.60613995064E+00
+11.74100E-06,-7.96566174657E+00,+643.07214720E-03,+8.60895209724E+00
+11.76600E-06,-7.96454682923E+00,+643.19772710E-03,+8.60795509221E+00
+11.79100E-06,-7.96298198006E+00,+642.79479351E-03,+8.60600113865E+00
+11.81600E-06,-7.96716870537E+00,+644.23681409E-03,+8.61162207906E+00
+11.84100E-06,-7.96271431245E+00,+644.89916137E-03,+8.60782466512E+00
+11.86600E-06,-7.96453582403E+00,+645.55875736E-03,+8.61031778122E+00
+11.89100E-06,-7.96717971057E+00,+645.39597837E-03,+8.61278648325E+00
+11.91600E-06,-7.96618057397E+00,+646.59234174E-03,+8.61299160451E+00
+11.94100E-06,-7.96749976594E+00,+646.75236943E-03,+8.61447896153E+00
+11.96600E-06,-7.96731750172E+00,+647.41196541E-03,+8.61495497775E+00
+11.99100E-06,-7.97013814989E+00,+648.85673729E-03,+8.61921958003E+00
+12.01600E-06,-7.96988699009E+00,+647.94598150E-03,+8.61805956926E+00
+12.04100E-06,-7.97032041411E+00,+648.94786940E-03,+8.61949444303E+00
+12.06600E-06,-7.97032041411E+00,+649.09843714E-03,+8.61964425792E+00
+12.09100E-06,-7.97150731753E+00,+649.73304528E-03,+8.62145666195E+00
+12.11600E-06,-7.97189076588E+00,+649.79918956E-03,+8.62190400661E+00
+12.14100E-06,-7.97346111765E+00,+651.24396143E-03,+8.62492846872E+00
+12.16600E-06,-7.96912009339E+00,+651.67342810E-03,+8.62101205483E+00
+12.19100E-06,-7.96969922326E+00,+652.56315340E-03,+8.62247356574E+00
+12.21600E-06,-7.97258876701E+00,+652.78657406E-03,+8.62559537940E+00
+12.24100E-06,-7.97301427633E+00,+653.65892471E-03,+8.62688675008E+00
+12.26600E-06,-7.97208644741E+00,+654.44410060E-03,+8.62674481031E+00
+12.29100E-06,-7.97497599115E+00,+653.63118557E-03,+8.62883460745E+00
+12.31600E-06,-7.97346111765E+00,+655.07595745E-03,+8.62876095158E+00
+12.34100E-06,-7.97447367155E+00,+655.50817542E-03,+8.63020326687E+00
+12.36600E-06,-7.97427007533E+00,+655.60997353E-03,+8.63010197775E+00
+12.39100E-06,-7.97605193802E+00,+656.01445237E-03,+8.63228532014E+00
+12.41600E-06,-7.97477239493E+00,+656.27352687E-03,+8.63126202133E+00
+12.44100E-06,-7.97817217297E+00,+655.24114853E-03,+8.63364199811E+00
+12.46600E-06,-7.97684506630E+00,+657.58480414E-03,+8.63465346431E+00
+12.49100E-06,-7.97767776807E+00,+657.83200659E-03,+8.63572796902E+00
+12.51600E-06,-7.97734738589E+00,+658.78237356E-03,+8.63634485390E+00
+12.54100E-06,-7.97602819392E+00,+658.94360730E-03,+8.63519268545E+00
+12.56600E-06,-7.97660182120E+00,+660.26279927E-03,+8.63708105397E+00
+12.59100E-06,-7.97802955762E+00,+660.68985384E-03,+8.63894486312E+00
+12.61600E-06,-7.97956267261E+00,+661.51068357E-03,+8.64128814674E+00
+12.64100E-06,-7.97931151281E+00,+661.51068357E-03,+8.64103824273E+00
+12.66600E-06,-7.97906035301E+00,+661.95477359E-03,+8.64123020831E+00
+12.69100E-06,-7.97880919321E+00,+663.08103534E-03,+8.64211083843E+00
+12.71600E-06,-7.97935666429E+00,+662.48878968E-03,+8.64205638404E+00
+12.74100E-06,-7.97974252474E+00,+663.79886090E-03,+8.64376825013E+00
+12.76600E-06,-7.97985898389E+00,+663.86621122E-03,+8.64395114056E+00
+12.79100E-06,-7.97974252474E+00,+664.83519658E-03,+8.64479940414E+00
+12.81600E-06,-7.97817217297E+00,+665.74595237E-03,+8.64414310613E+00
+12.84100E-06,-7.98288322828E+00,+665.08635638E-03,+8.64818783302E+00
+12.86600E-06,-7.98131287651E+00,+666.78228805E-03,+8.64831668977E+00
+12.89100E-06,-7.98308132190E+00,+666.32078569E-03,+8.64962408258E+00
+12.91600E-06,-7.98434744770E+00,+667.00691477E-03,+8.65156657619E+00
+12.94100E-06,-7.98192132846E+00,+669.05821645E-03,+8.65119363272E+00
+12.96600E-06,-7.98389819428E+00,+667.74418787E-03,+8.65186893533E+00
+12.99100E-06,-7.98445358005E+00,+669.36244242E-03,+8.65404034198E+00
+13.01600E-06,-7.98496622645E+00,+668.30473705E-03,+8.65348156428E+00
+13.04100E-06,-7.98340620148E+00,+671.45648348E-03,+8.65508177116E+00
+13.06600E-06,-7.98600327823E+00,+670.93279419E-03,+8.65714479169E+00
+13.09100E-06,-7.98445358005E+00,+671.17362719E-03,+8.65584247084E+00
+13.11600E-06,-7.98749991022E+00,+671.47197368E-03,+8.65919483820E+00
+13.14100E-06,-7.98751023702E+00,+671.67594679E-03,+8.65939520625E+00
+13.16600E-06,-7.98759428359E+00,+672.00598977E-03,+8.65982008571E+00
+13.19100E-06,-7.98791916317E+00,+673.28832185E-03,+8.66142431218E+00
+13.21600E-06,-7.98609765160E+00,+674.78495385E-03,+8.66109600615E+00
+13.24100E-06,-7.98863231529E+00,+675.55512949E-03,+8.66440597673E+00
+13.26600E-06,-7.98645253165E+00,+675.00094977E-03,+8.66166402774E+00
+13.29100E-06,-7.98848487574E+00,+675.53843325E-03,+8.66424542025E+00
+13.31600E-06,-7.98916463536E+00,+676.42902539E-03,+8.66580792028E+00
+13.34100E-06,-7.98995844204E+00,+676.42902539E-03,+8.66659775793E+00
+13.36600E-06,-7.99073498714E+00,+677.93082079E-03,+8.66888912079E+00
+13.39100E-06,-7.98916463536E+00,+678.78455305E-03,+8.66817608438E+00
+13.41600E-06,-7.99073498714E+00,+678.18198059E-03,+8.66913902480E+00
+13.44100E-06,-7.98950225383E+00,+679.56972893E-03,+8.66928368219E+00
+13.46600E-06,-7.99160251359E+00,+679.56972893E-03,+8.67138302323E+00
+13.49100E-06,-7.99185367338E+00,+680.02139446E-03,+8.67208233443E+00
+13.51600E-06,-7.99250584463E+00,+680.55541054E-03,+8.67328700490E+00
+13.54100E-06,-7.99225468483E+00,+681.89992955E-03,+8.67437410981E+00
+13.56600E-06,-7.99230533891E+00,+681.77434965E-03,+8.67430034613E+00
+13.59100E-06,-7.99276974333E+00,+682.20174343E-03,+8.67518768534E+00
+13.61600E-06,-7.99230533891E+00,+682.72939007E-03,+8.67525061135E+00
+13.64100E-06,-7.99336063218E+00,+683.49560836E-03,+8.67707942188E+00
+13.66600E-06,-7.99073498714E+00,+683.62755771E-03,+8.67458178813E+00
+13.69100E-06,-7.99231807780E+00,+685.06596013E-03,+8.67761258784E+00
+13.71600E-06,-7.99411411158E+00,+685.06596013E-03,+8.67939964146E+00
+13.74100E-06,-7.99544604245E+00,+685.06596013E-03,+8.68072491269E+00
+13.76600E-06,-7.99378681991E+00,+686.68074729E-03,+8.68068069948E+00
+13.79100E-06,-7.99643794275E+00,+686.14036175E-03,+8.68280529718E+00
+13.81600E-06,-7.99511875078E+00,+687.74877946E-03,+8.68309307679E+00
+13.84100E-06,-7.99402795442E+00,+688.20666368E-03,+8.68246332920E+00
+13.86600E-06,-7.99440077446E+00,+689.77701545E-03,+8.68439950630E+00
+13.89100E-06,-7.99273152663E+00,+691.13427335E-03,+8.68408635519E+00
+13.91600E-06,-7.99544604245E+00,+690.90086510E-03,+8.68655505723E+00
+13.94100E-06,-7.99544604245E+00,+690.88311355E-03,+8.68653739445E+00
+13.96600E-06,-7.99741469205E+00,+692.32788543E-03,+8.68995208898E+00
+13.99100E-06,-7.99844722114E+00,+692.13254310E-03,+8.69079116374E+00
+14.01600E-06,-7.99566931235E+00,+692.91771899E-03,+8.68880839449E+00
+14.04100E-06,-7.99701639422E+00,+694.12527601E-03,+8.69135026020E+00
+14.06600E-06,-7.99674488234E+00,+695.10202531E-03,+8.69206684042E+00
+14.09100E-06,-7.99945186034E+00,+695.70580382E-03,+8.69537058825E+00
+14.11600E-06,-7.99904082361E+00,+696.28546134E-03,+8.69554542543E+00
+14.14100E-06,-7.99878966381E+00,+696.26134035E-03,+8.69526761629E+00
+14.16600E-06,-8.00010885578E+00,+697.60465331E-03,+8.69793731803E+00
+14.19100E-06,-7.99858674599E+00,+696.99329931E-03,+8.69579085748E+00
+14.21600E-06,-8.00015709776E+00,+697.86338861E-03,+8.69824351043E+00
+14.24100E-06,-7.99935537639E+00,+699.21567156E-03,+8.69879131921E+00
+14.26600E-06,-8.00015709776E+00,+698.93142078E-03,+8.69930620245E+00
+14.29100E-06,-8.00042340856E+00,+700.25061275E-03,+8.70088791802E+00
+14.31600E-06,-8.00014194677E+00,+700.77705334E-03,+8.70112753162E+00
+14.34100E-06,-8.00149144073E+00,+702.22182521E-03,+8.70393224021E+00
+14.36600E-06,-8.00124028093E+00,+702.33982962E-03,+8.70379975059E+00
+14.39100E-06,-7.99941876936E+00,+703.12500550E-03,+8.70276859657E+00
+14.41600E-06,-8.00230831310E+00,+703.41543729E-03,+8.70594170286E+00
+14.44100E-06,-8.00362750507E+00,+704.36565350E-03,+8.70821514747E+00
+14.46600E-06,-8.00039272967E+00,+704.69535727E-03,+8.70530140823E+00
+14.49100E-06,-8.00329780130E+00,+704.78166519E-03,+8.70830102385E+00
+14.51600E-06,-8.00100464902E+00,+706.05382123E-03,+8.70726730690E+00
+14.54100E-06,-8.00083203319E+00,+707.05088493E-03,+8.70810545822E+00
+14.56600E-06,-8.00265354476E+00,+707.05088493E-03,+8.70991786224E+00
+14.59100E-06,-8.00369089805E+00,+708.03260919E-03,+8.71193295584E+00
+14.61600E-06,-8.00172744953E+00,+709.47738106E-03,+8.71141296783E+00
+14.64100E-06,-7.99869596884E+00,+709.24257830E-03,+8.70816080910E+00
+14.66600E-06,-8.00329780130E+00,+710.61638170E-03,+8.71413098089E+00
+14.69100E-06,-8.00268625885E+00,+710.97676436E-03,+8.71388107688E+00
+14.71600E-06,-8.00243509905E+00,+710.97676436E-03,+8.71363117288E+00
+14.74100E-06,-8.00486815308E+00,+712.31887127E-03,+8.71741187210E+00
+14.76600E-06,-8.00507348300E+00,+712.54711613E-03,+8.71784327901E+00
+14.79100E-06,-8.00482232320E+00,+712.50128625E-03,+8.71754706177E+00
+14.81600E-06,-8.00359479098E+00,+713.82047822E-03,+8.71763897574E+00
+14.84100E-06,-8.00432000360E+00,+713.84339316E-03,+8.71838336266E+00
+14.86600E-06,-8.00483988629E+00,+713.71781326E-03,+8.71877569394E+00
+14.89100E-06,-8.00486815308E+00,+715.68246782E-03,+8.72076673325E+00
+14.91600E-06,-8.00486815308E+00,+715.95654256E-03,+8.72103553287E+00
+14.94100E-06,-8.00331536440E+00,+716.45543246E-03,+8.71998272577E+00
+14.96600E-06,-8.00643850485E+00,+716.58979391E-03,+8.72324835424E+00
+14.99100E-06,-8.00535290958E+00,+718.04334733E-03,+8.72361447261E+00
+15.01600E-06,-8.00727294031E+00,+717.67538917E-03,+8.72515878484E+00
+15.04100E-06,-8.00742558095E+00,+718.42472278E-03,+8.72606531733E+00
+15.06600E-06,-8.00891497665E+00,+719.61369910E-03,+8.72874048009E+00
+15.09100E-06,-8.00941729625E+00,+719.61369910E-03,+8.72924419284E+00
+15.11600E-06,-8.00957920839E+00,+719.78390283E-03,+8.72957590675E+00
+15.14100E-06,-8.00728123190E+00,+720.18819322E-03,+8.72769168907E+00
+15.16600E-06,-8.00733633329E+00,+720.84778920E-03,+8.72840281296E+00
+15.19100E-06,-8.00828587110E+00,+722.75440264E-03,+8.73125904386E+00
+15.21600E-06,-8.00957920839E+00,+722.16698118E-03,+8.73197148379E+00
+15.24100E-06,-8.00957920839E+00,+723.39522948E-03,+8.73319359086E+00
+15.26600E-06,-8.00811566737E+00,+723.48617315E-03,+8.73182785649E+00
+15.29100E-06,-8.00957920839E+00,+724.32475441E-03,+8.73411846817E+00
+15.31600E-06,-8.00897007803E+00,+725.10993030E-03,+8.73429363348E+00
+15.34100E-06,-8.00972943692E+00,+725.81999191E-03,+8.73576908171E+00
+15.36600E-06,-8.01226101011E+00,+725.01310714E-03,+8.73749618594E+00
+15.39100E-06,-8.01114956016E+00,+726.47254005E-03,+8.73784242898E+00
+15.41600E-06,-8.01114956016E+00,+726.68028207E-03,+8.73804913229E+00
+15.44100E-06,-8.01340653096E+00,+727.61274674E-03,+8.74124245492E+00
+15.46600E-06,-8.01422340334E+00,+727.97776515E-03,+8.74241453150E+00
+15.49100E-06,-8.01037610557E+00,+729.82098561E-03,+8.74041693427E+00
+15.51600E-06,-8.01114956016E+00,+729.82098561E-03,+8.74119854640E+00
+15.54100E-06,-8.01169183015E+00,+730.33502650E-03,+8.74224957573E+00
+15.56600E-06,-8.01275986232E+00,+730.60616149E-03,+8.74358235762E+00
+15.59100E-06,-8.01382789449E+00,+730.72175380E-03,+8.74475975343E+00
+15.61600E-06,-8.01368460074E+00,+732.72051695E-03,+8.74661344445E+00
+15.64100E-06,-8.01418692034E+00,+732.59493705E-03,+8.74699220520E+00
+15.66600E-06,-8.01271991193E+00,+732.96168915E-03,+8.74588604647E+00
+15.69100E-06,-8.01429026370E+00,+732.96168915E-03,+8.74747296056E+00
+15.71600E-06,-8.01437363187E+00,+733.00337324E-03,+8.74759738755E+00
+15.74100E-06,-8.01462584696E+00,+735.14942518E-03,+8.74998627190E+00
+15.76600E-06,-8.01701201581E+00,+735.52669252E-03,+8.75275769636E+00
+15.79100E-06,-8.01429026370E+00,+735.65227242E-03,+8.75015009093E+00
+15.81600E-06,-8.01613280576E+00,+736.10239269E-03,+8.75244561285E+00
+15.84100E-06,-8.01625853642E+00,+736.88756858E-03,+8.75336205604E+00
+15.86600E-06,-8.01728420610E+00,+737.67274446E-03,+8.75516384740E+00
+15.89100E-06,-8.01722216993E+00,+738.45792035E-03,+8.75590616241E+00
+15.91600E-06,-8.01586061547E+00,+739.24309624E-03,+8.75530987474E+00
+15.94100E-06,-8.01586061547E+00,+740.20672975E-03,+8.75628367158E+00
+15.96600E-06,-8.01728556291E+00,+739.59933309E-03,+8.75709322986E+00
+15.99100E-06,-8.01521289154E+00,+740.02827212E-03,+8.75545381142E+00
+16.01600E-06,-8.01879116490E+00,+740.91852507E-03,+8.75991723719E+00
+16.04100E-06,-8.01594262684E+00,+741.59862389E-03,+8.75776027765E+00
+16.06600E-06,-8.01743096724E+00,+742.87681018E-03,+8.76053220603E+00
+16.09100E-06,-8.01688764196E+00,+743.16897566E-03,+8.76027839728E+00
+16.11600E-06,-8.01744958563E+00,+743.95415155E-03,+8.76161516595E+00
+16.14100E-06,-8.01900131901E+00,+745.00168088E-03,+8.76421349467E+00
+16.16600E-06,-8.01872777192E+00,+745.52450332E-03,+8.76446152364E+00
+16.19100E-06,-8.01900131901E+00,+746.32087285E-03,+8.76552643874E+00
+16.21600E-06,-8.01900131901E+00,+746.30967921E-03,+8.76551495301E+00
+16.24100E-06,-8.01852138671E+00,+746.61492279E-03,+8.76535809035E+00
+16.26600E-06,-8.01973241112E+00,+747.46040114E-03,+8.76741177206E+00
+16.29100E-06,-8.01900131901E+00,+748.66520686E-03,+8.76788311711E+00
+16.31600E-06,-8.02023473072E+00,+748.66520686E-03,+8.76911036177E+00
+16.34100E-06,-8.02065745105E+00,+749.45038275E-03,+8.77031355213E+00
+16.36600E-06,-8.01933207808E+00,+750.93804475E-03,+8.77047626723E+00
+16.39100E-06,-8.02098821012E+00,+750.23555863E-03,+8.77144698786E+00
+16.41600E-06,-8.02280972169E+00,+751.80591040E-03,+8.77483227254E+00
+16.44100E-06,-8.02083903687E+00,+752.13165682E-03,+8.77318517820E+00
+16.46600E-06,-8.02254235560E+00,+753.96127154E-03,+8.77672486105E+00
+16.49100E-06,-8.02214202256E+00,+753.37626218E-03,+8.77574444535E+00
+16.51600E-06,-8.02371237433E+00,+754.89562067E-03,+8.77881870709E+00
+16.54100E-06,-8.02214202256E+00,+754.16143806E-03,+8.77652569537E+00
+16.56600E-06,-8.02274632871E+00,+755.73178983E-03,+8.77868948002E+00
+16.59100E-06,-8.02313806865E+00,+755.73178983E-03,+8.77909256108E+00
+16.61600E-06,-8.02389154805E+00,+755.73178983E-03,+8.77984617784E+00
+16.64100E-06,-8.02099680322E+00,+756.51696572E-03,+8.77773325689E+00
+16.66600E-06,-8.02225780330E+00,+759.58048209E-03,+8.78205726012E+00
+16.69100E-06,-8.02243177594E+00,+758.72761668E-03,+8.78138176181E+00
+16.71600E-06,-8.02219441033E+00,+759.38721267E-03,+8.78180188103E+00
+16.74100E-06,-8.02294788973E+00,+760.43594805E-03,+8.78359508475E+00
+16.76600E-06,-8.02319626054E+00,+762.01319692E-03,+8.78541977140E+00
+16.79100E-06,-8.02269394094E+00,+760.71880434E-03,+8.78362813802E+00
+16.81600E-06,-8.02528272610E+00,+761.25282042E-03,+8.78675544904E+00
+16.84100E-06,-8.02393873474E+00,+762.23955732E-03,+8.78639998084E+00
+16.86600E-06,-8.02357458318E+00,+762.25195702E-03,+8.78603299762E+00
+16.89100E-06,-8.02382536609E+00,+764.00438457E-03,+8.78804318216E+00
+16.91600E-06,-8.02312186236E+00,+764.56338849E-03,+8.78789940486E+00
+16.94100E-06,-8.02528272610E+00,+765.59972418E-03,+8.79109975650E+00
+16.96600E-06,-8.02388875906E+00,+765.06570809E-03,+8.78916364620E+00
+16.99100E-06,-8.02809749478E+00,+766.64276851E-03,+8.79496543677E+00
+17.01600E-06,-8.02643895064E+00,+766.72425223E-03,+8.79337438121E+00
+17.04100E-06,-8.02461743907E+00,+767.62931697E-03,+8.79246251661E+00
+17.06600E-06,-8.02619917293E+00,+767.96765153E-03,+8.79438723259E+00
+17.09100E-06,-8.02685307787E+00,+768.87840732E-03,+8.79595423620E+00
+17.11600E-06,-8.02543431144E+00,+768.37039667E-03,+8.79401503561E+00
+17.14100E-06,-8.02822428073E+00,+772.07112174E-03,+8.80051819992E+00
+17.16600E-06,-8.02685307787E+00,+771.08457328E-03,+8.79814937135E+00
+17.19100E-06,-8.02721964153E+00,+771.73625457E-03,+8.79917758157E+00
+17.21600E-06,-8.02757037578E+00,+772.22048343E-03,+8.80000446513E+00
+17.24100E-06,-8.02685307787E+00,+773.00565931E-03,+8.80008526603E+00
+17.26600E-06,-8.02820845133E+00,+773.89832436E-03,+8.80232206435E+00
+17.29100E-06,-8.02845961113E+00,+773.77274446E-03,+8.80244701635E+00
+17.31600E-06,-8.02742776044E+00,+773.29300060E-03,+8.80094297976E+00
+17.34100E-06,-8.02739157895E+00,+774.84526163E-03,+8.80245147892E+00
+17.36600E-06,-8.02842342964E+00,+776.14636286E-03,+8.80477276610E+00
+17.39100E-06,-8.03050507100E+00,+775.89071806E-03,+8.80661404676E+00
+17.41600E-06,-8.02971541012E+00,+777.57752898E-03,+8.80750671105E+00
+17.44100E-06,-8.02693471234E+00,+779.25985491E-03,+8.80641383105E+00
+17.46600E-06,-8.02976983310E+00,+779.73631982E-03,+8.80972979119E+00
+17.49100E-06,-8.02999378141E+00,+779.83468823E-03,+8.81004659157E+00
+17.51600E-06,-8.02769716173E+00,+780.43537624E-03,+8.80834211193E+00
+17.54100E-06,-8.02744600193E+00,+781.34613202E-03,+8.80899840994E+00
+17.56600E-06,-8.02999378141E+00,+782.42776994E-03,+8.81263409434E+00
+17.59100E-06,-8.03138292425E+00,+782.38246771E-03,+8.81397121575E+00
+17.61600E-06,-8.02983322608E+00,+783.05239049E-03,+8.81309583924E+00
+17.64100E-06,-8.02883514477E+00,+783.21294583E-03,+8.81226250089E+00
+17.66600E-06,-8.02999378141E+00,+785.11473506E-03,+8.81533203872E+00
+17.69100E-06,-8.03130641549E+00,+785.24031496E-03,+8.81676306164E+00
+17.71600E-06,-8.02806854959E+00,+785.74591351E-03,+8.81402634047E+00
+17.74100E-06,-8.02857742708E+00,+786.35364937E-03,+8.81515548589E+00
+17.76600E-06,-8.02989661905E+00,+788.61201467E-03,+8.81871515540E+00
+17.79100E-06,-8.03086748887E+00,+789.14603075E-03,+8.82023151562E+00
+17.81600E-06,-8.02962239356E+00,+788.82322408E-03,+8.81866177447E+00
+17.84100E-06,-8.02999378141E+00,+789.85420792E-03,+8.82007222831E+00
+17.86600E-06,-8.03109558297E+00,+789.49435291E-03,+8.82081046513E+00
+17.89100E-06,-8.03134674277E+00,+790.95600947E-03,+8.82251471742E+00
+17.91600E-06,-8.03306694619E+00,+791.84988057E-03,+8.82513961063E+00
+17.94100E-06,-8.03127920400E+00,+792.77752104E-03,+8.82425992037E+00
+17.96600E-06,-8.03206230699E+00,+794.20540822E-03,+8.82647593516E+00
+17.99100E-06,-8.03234723617E+00,+792.63505645E-03,+8.82519303492E+00
+18.01600E-06,-8.27727786553E+00,+600.26387399E-03,+8.87776339715E+00
+18.04100E-06,-8.20781831141E+00,+642.06298532E-03,+8.85008875784E+00
+18.06600E-06,-8.02154955076E+00,+793.92383337E-03,+8.81569462148E+00
+18.09100E-06,-7.95280541012E+00,+862.53530857E-03,+8.81555963572E+00
+18.11600E-06,-7.78815048791E+00,+1.03832014512E+00,+8.82667882395E+00
+18.14100E-06,-5.84546026903E+00,+2.88032268437E+00,+8.72600411634E+00
+18.16600E-06,-2.49607135106E+00,+6.19245643310E+00,+8.68874018793E+00
+18.19100E-06,+10.55337216540E+00,+18.44030015787E+00,+7.88715509122E+00
+18.21600E-06,+12.52308806782E+00,+20.93500957740E+00,+8.41215101387E+00
+18.24100E-06,+10.54513929465E+00,+19.45018943934E+00,+8.90527061619E+00
+18.26600E-06,+10.03607659795E+00,+18.93523929914E+00,+8.89937566826E+00
+18.29100E-06,+9.87581757526E+00,+18.74902089106E+00,+8.87341130948E+00
+18.31600E-06,+9.79066400109E+00,+18.64637017749E+00,+8.85592595484E+00
+18.34100E-06,+9.74638826720E+00,+18.59550930051E+00,+8.84933905521E+00
+18.36600E-06,+9.72644917918E+00,+18.56713393422E+00,+8.84090489827E+00
+18.39100E-06,+9.71093342829E+00,+18.55309691303E+00,+8.84237380265E+00
+18.41600E-06,+9.71165381671E+00,+18.54632660365E+00,+8.83489076640E+00
+18.44100E-06,+9.70361255733E+00,+18.54007602620E+00,+8.83667787276E+00
+18.46600E-06,+9.69745514721E+00,+18.52975831079E+00,+8.83251591548E+00
+18.49100E-06,+9.69032656576E+00,+18.52426207959E+00,+8.83415523548E+00
+18.51600E-06,+9.69277650447E+00,+18.52269172782E+00,+8.83013795435E+00
+18.54100E-06,+9.68998103259E+00,+18.51959806021E+00,+8.82984076209E+00
+18.56600E-06,+9.69013812053E+00,+18.51776053079E+00,+8.82783219125E+00
+18.59100E-06,+9.69035860144E+00,+18.51587664385E+00,+8.82573834522E+00
+18.61600E-06,+9.69299766379E+00,+18.51562548405E+00,+8.82285036186E+00
+18.64100E-06,+9.69349794818E+00,+18.51641032074E+00,+8.82312959719E+00
+18.66600E-06,+9.69199234619E+00,+18.51562514485E+00,+8.82383811362E+00
+18.69100E-06,+9.69456665876E+00,+18.51642633858E+00,+8.82207386036E+00
