x-axis,F1
second,Volt
-2.43400E-06,+655.06064262E-03
-2.40900E-06,+655.58531352E-03
-2.38400E-06,+656.48186148E-03
-2.35900E-06,+658.48482363E-03
-2.33400E-06,+658.72805253E-03
-2.30900E-06,+660.29055255E-03
-2.28400E-06,+660.45371766E-03
-2.25900E-06,+661.11120983E-03
-2.23400E-06,+662.39578939E-03
-2.20900E-06,+662.44702576E-03
-2.18400E-06,+663.43996666E-03
-2.15900E-06,+664.22121667E-03
-2.13400E-06,+664.61062291E-03
-2.10900E-06,+665.85346781E-03
-2.08400E-06,+666.56496671E-03
-2.05900E-06,+667.97172791E-03
-2.03400E-06,+668.45698568E-03
-2.00900E-06,+669.71438082E-03
-1.98400E-06,+670.72187195E-03
-1.95900E-06,+671.97809051E-03
-1.93400E-06,+672.84013205E-03
-1.90900E-06,+672.37977467E-03
-1.88400E-06,+673.41092869E-03
-1.85900E-06,+674.42629495E-03
-1.83400E-06,+675.20754496E-03
-1.80900E-06,+675.98879497E-03
-1.78400E-06,+675.99691619E-03
-1.75900E-06,+677.69278593E-03
-1.73400E-06,+679.13820908E-03
-1.70900E-06,+679.91945909E-03
-1.68400E-06,+680.99906740E-03
-1.65900E-06,+682.28762319E-03
-1.63400E-06,+682.24821006E-03
-1.60900E-06,+682.20208432E-03
-1.58400E-06,+683.42914147E-03
-1.55900E-06,+683.73975895E-03
-1.53400E-06,+685.41262324E-03
-1.50900E-06,+685.99797011E-03
-1.48400E-06,+686.19387325E-03
-1.45900E-06,+687.78078733E-03
-1.43400E-06,+687.78078733E-03
-1.40900E-06,+688.73547762E-03
-1.38400E-06,+690.47693051E-03
-1.35900E-06,+690.58652719E-03
-1.33400E-06,+690.22702651E-03
-1.30900E-06,+692.44707378E-03
-1.28400E-06,+692.49270147E-03
-1.25900E-06,+693.00158462E-03
-1.23400E-06,+694.46590807E-03
-1.20900E-06,+695.35872237E-03
-1.18400E-06,+695.48367437E-03
-1.15900E-06,+697.20461560E-03
-1.13400E-06,+697.20461560E-03
-1.10900E-06,+697.98586561E-03
-1.08400E-06,+699.59805393E-03
-1.05900E-06,+699.34814993E-03
-1.03400E-06,+700.96454066E-03
-1.00900E-06,+701.87591658E-03
-984.00E-09,+701.91652973E-03
-959.00E-09,+702.48848889E-03
-934.00E-09,+703.81327261E-03
-909.00E-09,+704.58233493E-03
-884.00E-09,+705.04152978E-03
-859.00E-09,+706.55403799E-03
-834.00E-09,+708.08534220E-03
-809.00E-09,+708.97219390E-03
-784.00E-09,+708.49364874E-03
-759.00E-09,+709.82750760E-03
-734.00E-09,+710.53469392E-03
-709.00E-09,+709.96406252E-03
-684.00E-09,+711.36162084E-03
-659.00E-09,+712.26782285E-03
-634.00E-09,+714.19419120E-03
-609.00E-09,+714.46535804E-03
-584.00E-09,+714.72553721E-03
